Journée gazière;Nom Région;Production journalière biométhane (MWh - 0°C);Opérateur de transport
27/07/2024;Auvergne-Rhône-Alpes;5.6687004;Zone Teréga
05/09/2024;Auvergne-Rhône-Alpes;5.7779838;Zone Teréga
13/10/2024;Auvergne-Rhône-Alpes;6.8748282;Zone Teréga
01/11/2024;Auvergne-Rhône-Alpes;7.4573388;Zone Teréga
21/11/2024;Auvergne-Rhône-Alpes;5.098221;Zone Teréga
20/10/2023;Auvergne-Rhône-Alpes;8.527113;Zone Teréga
27/11/2023;Auvergne-Rhône-Alpes;3.5050896;Zone Teréga
04/12/2023;Auvergne-Rhône-Alpes;5.1453432;Zone Teréga
06/12/2023;Auvergne-Rhône-Alpes;4.8245112;Zone Teréga
29/12/2023;Auvergne-Rhône-Alpes;3.7076148;Zone Teréga
06/01/2024;Auvergne-Rhône-Alpes;5.0701482;Zone Teréga
17/02/2024;Auvergne-Rhône-Alpes;7.4854116;Zone Teréga
21/03/2024;Auvergne-Rhône-Alpes;4.5227286;Zone Teréga
04/04/2024;Auvergne-Rhône-Alpes;6.3374346;Zone Teréga
23/04/2024;Auvergne-Rhône-Alpes;8.3356164;Zone Teréga
30/04/2024;Auvergne-Rhône-Alpes;6.0938028;Zone Teréga
04/05/2024;Auvergne-Rhône-Alpes;3.794841;Zone Teréga
31/05/2024;Auvergne-Rhône-Alpes;8.5561884;Zone Teréga
24/08/2024;Auvergne-Rhône-Alpes;4.9357998;Zone Teréga
11/09/2024;Auvergne-Rhône-Alpes;6.1048314;Zone Teréga
25/09/2024;Auvergne-Rhône-Alpes;3.6865602;Zone Teréga
21/10/2024;Auvergne-Rhône-Alpes;5.9193504;Zone Teréga
27/10/2024;Auvergne-Rhône-Alpes;6.727446;Zone Teréga
19/11/2024;Auvergne-Rhône-Alpes;6.5640222;Zone Teréga
18/08/2019;Auvergne-Rhône-Alpes;136.399;Zone GRTgaz
15/01/2024;Auvergne-Rhône-Alpes;1571.795108;Zone GRTgaz
08/08/2019;Auvergne-Rhône-Alpes;166.799;Zone GRTgaz
29/05/2018;Auvergne-Rhône-Alpes;163.35299999999998;Zone GRTgaz
22/07/2020;Auvergne-Rhône-Alpes;251.302;Zone GRTgaz
04/03/2024;Auvergne-Rhône-Alpes;1751.9191776;Zone GRTgaz
30/11/2022;Auvergne-Rhône-Alpes;1173.902;Zone GRTgaz
04/03/2022;Auvergne-Rhône-Alpes;887.364;Zone GRTgaz
25/10/2020;Auvergne-Rhône-Alpes;292.0369999999999;Zone GRTgaz
15/11/2017;Auvergne-Rhône-Alpes;84.644;Zone GRTgaz
15/09/2022;Auvergne-Rhône-Alpes;1103.858;Zone GRTgaz
11/11/2018;Auvergne-Rhône-Alpes;133.292;Zone GRTgaz
09/04/2020;Auvergne-Rhône-Alpes;297.83;Zone GRTgaz
31/07/2018;Auvergne-Rhône-Alpes;93.951;Zone GRTgaz
24/09/2020;Auvergne-Rhône-Alpes;334.06;Zone GRTgaz
23/10/2018;Auvergne-Rhône-Alpes;122.627;Zone GRTgaz
25/09/2016;Auvergne-Rhône-Alpes;36.713;Zone GRTgaz
24/04/2020;Auvergne-Rhône-Alpes;295.921;Zone GRTgaz
31/05/2019;Auvergne-Rhône-Alpes;177.20999999999998;Zone GRTgaz
29/10/2019;Auvergne-Rhône-Alpes;230.70199999999994;Zone GRTgaz
24/07/2019;Auvergne-Rhône-Alpes;151.082;Zone GRTgaz
05/05/2020;Auvergne-Rhône-Alpes;292.15;Zone GRTgaz
30/08/2018;Auvergne-Rhône-Alpes;68.594;Zone GRTgaz
09/09/2017;Auvergne-Rhône-Alpes;105.39099999999998;Zone GRTgaz
05/06/2020;Auvergne-Rhône-Alpes;275.994;Zone GRTgaz
19/05/2020;Auvergne-Rhône-Alpes;227.745;Zone GRTgaz
01/11/2017;Auvergne-Rhône-Alpes;121.07599999999998;Zone GRTgaz
25/10/2023;Auvergne-Rhône-Alpes;1442.412;Zone GRTgaz
18/01/2024;Auvergne-Rhône-Alpes;1705.3614413999996;Zone GRTgaz
18/09/2023;Auvergne-Rhône-Alpes;1336.602;Zone GRTgaz
11/01/2022;Auvergne-Rhône-Alpes;760.818;Zone GRTgaz
10/05/2020;Auvergne-Rhône-Alpes;282.961;Zone GRTgaz
04/06/2020;Auvergne-Rhône-Alpes;272.948;Zone GRTgaz
19/03/2019;Auvergne-Rhône-Alpes;173.3;Zone GRTgaz
09/08/2022;Auvergne-Rhône-Alpes;1010.759;Zone GRTgaz
07/08/2021;Auvergne-Rhône-Alpes;508.634;Zone GRTgaz
29/04/2022;Auvergne-Rhône-Alpes;1053.163;Zone GRTgaz
26/01/2023;Auvergne-Rhône-Alpes;1364.026;Zone GRTgaz
07/04/2024;Auvergne-Rhône-Alpes;1700.1068147999997;Zone GRTgaz
01/09/2020;Auvergne-Rhône-Alpes;247.041;Zone GRTgaz
02/08/2021;Auvergne-Rhône-Alpes;527.258;Zone GRTgaz
25/11/2024;Auvergne-Rhône-Alpes;1769.3122824;Zone GRTgaz
15/05/2021;Auvergne-Rhône-Alpes;432.305;Zone GRTgaz
13/05/2022;Auvergne-Rhône-Alpes;1061.851;Zone GRTgaz
23/08/2018;Auvergne-Rhône-Alpes;125.539;Zone GRTgaz
01/12/2019;Auvergne-Rhône-Alpes;236.726;Zone GRTgaz
21/09/2020;Auvergne-Rhône-Alpes;292.397;Zone GRTgaz
06/07/2018;Auvergne-Rhône-Alpes;146.149;Zone GRTgaz
18/04/2018;Auvergne-Rhône-Alpes;113.131;Zone GRTgaz
07/11/2024;Auvergne-Rhône-Alpes;1849.6095138;Zone GRTgaz
18/11/2018;Auvergne-Rhône-Alpes;131.796;Zone GRTgaz
08/01/2020;Auvergne-Rhône-Alpes;275.195;Zone GRTgaz
01/10/2017;Auvergne-Rhône-Alpes;121.208;Zone GRTgaz
02/11/2020;Auvergne-Rhône-Alpes;297.41599999999994;Zone GRTgaz
15/04/2024;Auvergne-Rhône-Alpes;1793.4418566000002;Zone GRTgaz
17/02/2021;Auvergne-Rhône-Alpes;352.402;Zone GRTgaz
03/12/2022;Auvergne-Rhône-Alpes;1267.475;Zone GRTgaz
25/08/2021;Auvergne-Rhône-Alpes;578.328;Zone GRTgaz
18/11/2023;Auvergne-Rhône-Alpes;1491.808;Zone GRTgaz
17/12/2016;Auvergne-Rhône-Alpes;56.549;Zone GRTgaz
02/11/2021;Auvergne-Rhône-Alpes;675.214;Zone GRTgaz
21/08/2020;Auvergne-Rhône-Alpes;273.695;Zone GRTgaz
08/11/2024;Auvergne-Rhône-Alpes;1930.9133556000002;Zone GRTgaz
07/08/2023;Auvergne-Rhône-Alpes;1261.584;Zone GRTgaz
12/07/2024;Auvergne-Rhône-Alpes;1865.93886;Zone GRTgaz
13/04/2024;Auvergne-Rhône-Alpes;1766.5872155999996;Zone GRTgaz
21/07/2020;Auvergne-Rhône-Alpes;255.941;Zone GRTgaz
02/11/2024;Auvergne-Rhône-Alpes;1813.0587281999997;Zone GRTgaz
17/01/2021;Auvergne-Rhône-Alpes;288.331;Zone GRTgaz
24/05/2023;Auvergne-Rhône-Alpes;1377.931;Zone GRTgaz
29/04/2020;Auvergne-Rhône-Alpes;272.711;Zone GRTgaz
25/07/2021;Auvergne-Rhône-Alpes;460.531;Zone GRTgaz
28/04/2022;Auvergne-Rhône-Alpes;1005.124;Zone GRTgaz
23/06/2023;Auvergne-Rhône-Alpes;1282.466;Zone GRTgaz
10/05/2024;Auvergne-Rhône-Alpes;1742.5869768;Zone GRTgaz
21/03/2020;Auvergne-Rhône-Alpes;298.26;Zone GRTgaz
22/01/2022;Auvergne-Rhône-Alpes;722.651;Zone GRTgaz
06/09/2021;Auvergne-Rhône-Alpes;528.3879999999999;Zone GRTgaz
25/08/2019;Auvergne-Rhône-Alpes;157.825;Zone GRTgaz
10/12/2022;Auvergne-Rhône-Alpes;1220.086;Zone GRTgaz
14/07/2017;Auvergne-Rhône-Alpes;116.666;Zone GRTgaz
30/06/2019;Auvergne-Rhône-Alpes;140.67;Zone GRTgaz
18/01/2021;Auvergne-Rhône-Alpes;343.397;Zone GRTgaz
04/08/2018;Auvergne-Rhône-Alpes;118.465;Zone GRTgaz
12/08/2018;Auvergne-Rhône-Alpes;74.287;Zone GRTgaz
14/04/2021;Auvergne-Rhône-Alpes;412.712;Zone GRTgaz
01/05/2020;Auvergne-Rhône-Alpes;319.749;Zone GRTgaz
06/09/2020;Auvergne-Rhône-Alpes;267.86;Zone GRTgaz
23/07/2017;Auvergne-Rhône-Alpes;108.265;Zone GRTgaz
01/02/2018;Auvergne-Rhône-Alpes;128.732;Zone GRTgaz
11/03/2017;Auvergne-Rhône-Alpes;107.164;Zone GRTgaz
30/09/2018;Auvergne-Rhône-Alpes;91.727;Zone GRTgaz
13/09/2019;Auvergne-Rhône-Alpes;163.295;Zone GRTgaz
28/09/2018;Auvergne-Rhône-Alpes;110.723;Zone GRTgaz
25/06/2019;Auvergne-Rhône-Alpes;181.15299999999996;Zone GRTgaz
06/06/2019;Auvergne-Rhône-Alpes;176.665;Zone GRTgaz
21/07/2018;Auvergne-Rhône-Alpes;129.206;Zone GRTgaz
01/07/2017;Auvergne-Rhône-Alpes;91.57199999999999;Zone GRTgaz
12/02/2018;Auvergne-Rhône-Alpes;105.62099999999998;Zone GRTgaz
14/03/2017;Auvergne-Rhône-Alpes;77.09199999999998;Zone GRTgaz
05/11/2016;Auvergne-Rhône-Alpes;37.767999999999994;Zone GRTgaz
10/09/2017;Auvergne-Rhône-Alpes;98.852;Zone GRTgaz
25/12/2017;Auvergne-Rhône-Alpes;73.936;Zone GRTgaz
11/11/2019;Auvergne-Rhône-Alpes;177.035;Zone GRTgaz
30/06/2020;Auvergne-Rhône-Alpes;294.169;Zone GRTgaz
16/09/2020;Auvergne-Rhône-Alpes;307.19;Zone GRTgaz
28/02/2021;Auvergne-Rhône-Alpes;348.52099999999996;Zone GRTgaz
18/06/2021;Auvergne-Rhône-Alpes;498.062;Zone GRTgaz
06/03/2024;Auvergne-Rhône-Alpes;1725.8044553999998;Zone GRTgaz
03/06/2018;Auvergne-Rhône-Alpes;129.93;Zone GRTgaz
30/08/2021;Auvergne-Rhône-Alpes;539.079;Zone GRTgaz
16/12/2022;Auvergne-Rhône-Alpes;1282.854;Zone GRTgaz
09/07/2022;Auvergne-Rhône-Alpes;1045.508;Zone GRTgaz
16/07/2024;Auvergne-Rhône-Alpes;1822.4701343999998;Zone GRTgaz
04/08/2019;Auvergne-Rhône-Alpes;169.502;Zone GRTgaz
27/12/2021;Auvergne-Rhône-Alpes;839.442;Zone GRTgaz
18/07/2019;Auvergne-Rhône-Alpes;156.864;Zone GRTgaz
18/07/2022;Auvergne-Rhône-Alpes;994.242;Zone GRTgaz
30/05/2023;Auvergne-Rhône-Alpes;1355.448;Zone GRTgaz
13/05/2023;Auvergne-Rhône-Alpes;1422.505;Zone GRTgaz
11/03/2021;Auvergne-Rhône-Alpes;437.169;Zone GRTgaz
06/02/2022;Auvergne-Rhône-Alpes;761.747;Zone GRTgaz
14/01/2018;Auvergne-Rhône-Alpes;105.317;Zone GRTgaz
14/12/2016;Auvergne-Rhône-Alpes;49.424;Zone GRTgaz
28/11/2017;Auvergne-Rhône-Alpes;132.207;Zone GRTgaz
25/01/2019;Auvergne-Rhône-Alpes;136.941;Zone GRTgaz
30/10/2019;Auvergne-Rhône-Alpes;218.57499999999996;Zone GRTgaz
12/07/2022;Auvergne-Rhône-Alpes;1037.036;Zone GRTgaz
09/08/2023;Auvergne-Rhône-Alpes;1292.853;Zone GRTgaz
17/05/2017;Auvergne-Rhône-Alpes;83.98399999999998;Zone GRTgaz
19/01/2018;Auvergne-Rhône-Alpes;140.101;Zone GRTgaz
01/04/2017;Auvergne-Rhône-Alpes;132.089;Zone GRTgaz
08/07/2022;Auvergne-Rhône-Alpes;1061.538;Zone GRTgaz
30/05/2021;Auvergne-Rhône-Alpes;356.267;Zone GRTgaz
29/03/2023;Auvergne-Rhône-Alpes;1342.864;Zone GRTgaz
12/12/2023;Auvergne-Rhône-Alpes;1629.531;Zone GRTgaz
19/12/2023;Auvergne-Rhône-Alpes;1593.693;Zone GRTgaz
12/06/2021;Auvergne-Rhône-Alpes;523.813;Zone GRTgaz
27/10/2022;Auvergne-Rhône-Alpes;1167.409;Zone GRTgaz
09/07/2024;Auvergne-Rhône-Alpes;1868.6047733999997;Zone GRTgaz
04/12/2024;Auvergne-Rhône-Alpes;1926.4608090000002;Zone GRTgaz
22/04/2022;Auvergne-Rhône-Alpes;1085.965;Zone GRTgaz
19/01/2020;Auvergne-Rhône-Alpes;274.576;Zone GRTgaz
18/08/2023;Auvergne-Rhône-Alpes;1298.356;Zone GRTgaz
28/11/2021;Auvergne-Rhône-Alpes;737.149;Zone GRTgaz
07/12/2024;Auvergne-Rhône-Alpes;1925.0631845999997;Zone GRTgaz
05/01/2023;Auvergne-Rhône-Alpes;1311.465;Zone GRTgaz
20/12/2019;Auvergne-Rhône-Alpes;275.386;Zone GRTgaz
05/04/2024;Auvergne-Rhône-Alpes;1759.9429853999995;Zone GRTgaz
04/02/2019;Auvergne-Rhône-Alpes;96.776;Zone GRTgaz
08/04/2020;Auvergne-Rhône-Alpes;282.568;Zone GRTgaz
01/11/2021;Auvergne-Rhône-Alpes;624.985;Zone GRTgaz
14/10/2016;Auvergne-Rhône-Alpes;37.524;Zone GRTgaz
22/02/2021;Auvergne-Rhône-Alpes;372.837;Zone GRTgaz
22/05/2018;Auvergne-Rhône-Alpes;117.494;Zone GRTgaz
19/04/2021;Auvergne-Rhône-Alpes;424.306;Zone GRTgaz
04/05/2020;Auvergne-Rhône-Alpes;273.226;Zone GRTgaz
20/11/2017;Auvergne-Rhône-Alpes;124.07099999999998;Zone GRTgaz
19/06/2019;Auvergne-Rhône-Alpes;147.671;Zone GRTgaz
05/04/2022;Auvergne-Rhône-Alpes;1028.463;Zone GRTgaz
26/11/2022;Auvergne-Rhône-Alpes;1163.394;Zone GRTgaz
14/06/2020;Auvergne-Rhône-Alpes;263.88699999999994;Zone GRTgaz
21/03/2019;Auvergne-Rhône-Alpes;174.27;Zone GRTgaz
28/12/2023;Auvergne-Rhône-Alpes;1564.069;Zone GRTgaz
20/05/2021;Auvergne-Rhône-Alpes;449.963;Zone GRTgaz
23/07/2018;Auvergne-Rhône-Alpes;109.139;Zone GRTgaz
16/05/2018;Auvergne-Rhône-Alpes;104.497;Zone GRTgaz
28/01/2022;Auvergne-Rhône-Alpes;797.801;Zone GRTgaz
03/09/2023;Auvergne-Rhône-Alpes;1227.709;Zone GRTgaz
17/05/2022;Auvergne-Rhône-Alpes;959.684;Zone GRTgaz
18/07/2024;Auvergne-Rhône-Alpes;1788.2955108;Zone GRTgaz
05/10/2022;Auvergne-Rhône-Alpes;1143.271;Zone GRTgaz
01/11/2024;Auvergne-Rhône-Alpes;1867.7806361999997;Zone GRTgaz
04/10/2021;Auvergne-Rhône-Alpes;592.912;Zone GRTgaz
19/09/2022;Auvergne-Rhône-Alpes;1091.955;Zone GRTgaz
06/04/2020;Auvergne-Rhône-Alpes;259.785;Zone GRTgaz
24/05/2022;Auvergne-Rhône-Alpes;1051.188;Zone GRTgaz
08/10/2024;Auvergne-Rhône-Alpes;1805.3146458;Zone GRTgaz
13/08/2021;Auvergne-Rhône-Alpes;528.135;Zone GRTgaz
25/04/2023;Auvergne-Rhône-Alpes;1377.435;Zone GRTgaz
12/02/2022;Auvergne-Rhône-Alpes;793.716;Zone GRTgaz
11/11/2022;Auvergne-Rhône-Alpes;1170.67;Zone GRTgaz
13/01/2023;Auvergne-Rhône-Alpes;1306.782;Zone GRTgaz
29/10/2023;Auvergne-Rhône-Alpes;1347.211;Zone GRTgaz
02/12/2023;Auvergne-Rhône-Alpes;1512.496;Zone GRTgaz
30/05/2024;Auvergne-Rhône-Alpes;1797.1374402;Zone GRTgaz
17/11/2016;Auvergne-Rhône-Alpes;47.183;Zone GRTgaz
21/09/2016;Auvergne-Rhône-Alpes;14.393999999999997;Zone GRTgaz
27/05/2017;Auvergne-Rhône-Alpes;69.344;Zone GRTgaz
03/12/2016;Auvergne-Rhône-Alpes;51.38199999999999;Zone GRTgaz
06/10/2016;Auvergne-Rhône-Alpes;30.726;Zone GRTgaz
14/07/2023;Auvergne-Rhône-Alpes;1289.134;Zone GRTgaz
03/03/2024;Auvergne-Rhône-Alpes;1653.7516037999999;Zone GRTgaz
18/06/2017;Auvergne-Rhône-Alpes;66.5;Zone GRTgaz
26/02/2024;Auvergne-Rhône-Alpes;1713.5416548;Zone GRTgaz
22/12/2022;Auvergne-Rhône-Alpes;1275.991;Zone GRTgaz
25/12/2018;Auvergne-Rhône-Alpes;103.486;Zone GRTgaz
25/03/2018;Auvergne-Rhône-Alpes;118.71799999999999;Zone GRTgaz
10/10/2023;Auvergne-Rhône-Alpes;1439.016;Zone GRTgaz
04/01/2022;Auvergne-Rhône-Alpes;753.178;Zone GRTgaz
06/09/2024;Auvergne-Rhône-Alpes;1930.8401658;Zone GRTgaz
15/02/2022;Auvergne-Rhône-Alpes;879.17;Zone GRTgaz
21/06/2023;Auvergne-Rhône-Alpes;1339.46;Zone GRTgaz
02/07/2021;Auvergne-Rhône-Alpes;482.563;Zone GRTgaz
12/03/2020;Auvergne-Rhône-Alpes;236.302;Zone GRTgaz
02/02/2019;Auvergne-Rhône-Alpes;167.951;Zone GRTgaz
12/04/2020;Auvergne-Rhône-Alpes;286.903;Zone GRTgaz
16/07/2019;Auvergne-Rhône-Alpes;180.553;Zone GRTgaz
15/05/2020;Auvergne-Rhône-Alpes;299.71;Zone GRTgaz
23/12/2019;Auvergne-Rhône-Alpes;245.418;Zone GRTgaz
26/04/2019;Auvergne-Rhône-Alpes;165.76;Zone GRTgaz
13/01/2021;Auvergne-Rhône-Alpes;359.233;Zone GRTgaz
09/03/2024;Auvergne-Rhône-Alpes;1734.9842609999998;Zone GRTgaz
31/03/2018;Auvergne-Rhône-Alpes;144.107;Zone GRTgaz
05/02/2022;Auvergne-Rhône-Alpes;800.177;Zone GRTgaz
17/06/2020;Auvergne-Rhône-Alpes;207.874;Zone GRTgaz
09/10/2024;Auvergne-Rhône-Alpes;1768.0349699999997;Zone GRTgaz
06/09/2018;Auvergne-Rhône-Alpes;124.08499999999997;Zone GRTgaz
15/06/2021;Auvergne-Rhône-Alpes;546.063;Zone GRTgaz
16/08/2020;Auvergne-Rhône-Alpes;221.929;Zone GRTgaz
27/10/2020;Auvergne-Rhône-Alpes;281.218;Zone GRTgaz
17/08/2022;Auvergne-Rhône-Alpes;956.728;Zone GRTgaz
05/03/2019;Auvergne-Rhône-Alpes;176.911;Zone GRTgaz
15/11/2019;Auvergne-Rhône-Alpes;191.159;Zone GRTgaz
30/06/2021;Auvergne-Rhône-Alpes;456.243;Zone GRTgaz
30/12/2017;Auvergne-Rhône-Alpes;107.342;Zone GRTgaz
31/05/2020;Auvergne-Rhône-Alpes;287.723;Zone GRTgaz
17/10/2018;Auvergne-Rhône-Alpes;129.092;Zone GRTgaz
03/02/2022;Auvergne-Rhône-Alpes;812.5509999999999;Zone GRTgaz
25/04/2018;Auvergne-Rhône-Alpes;141.901;Zone GRTgaz
27/11/2017;Auvergne-Rhône-Alpes;119.79599999999999;Zone GRTgaz
03/05/2018;Auvergne-Rhône-Alpes;112.901;Zone GRTgaz
15/03/2020;Auvergne-Rhône-Alpes;246.117;Zone GRTgaz
15/11/2023;Auvergne-Rhône-Alpes;1553.174;Zone GRTgaz
16/12/2024;Auvergne-Rhône-Alpes;1891.2675437999999;Zone GRTgaz
26/12/2020;Auvergne-Rhône-Alpes;328.475;Zone GRTgaz
31/12/2021;Auvergne-Rhône-Alpes;749.27;Zone GRTgaz
15/10/2022;Auvergne-Rhône-Alpes;1179.324;Zone GRTgaz
23/11/2022;Auvergne-Rhône-Alpes;1157.932;Zone GRTgaz
06/04/2019;Auvergne-Rhône-Alpes;183.437;Zone GRTgaz
20/02/2023;Auvergne-Rhône-Alpes;1335.366;Zone GRTgaz
02/10/2022;Auvergne-Rhône-Alpes;1043.592;Zone GRTgaz
16/02/2023;Auvergne-Rhône-Alpes;1380.638;Zone GRTgaz
02/12/2021;Auvergne-Rhône-Alpes;820.922;Zone GRTgaz
24/09/2023;Auvergne-Rhône-Alpes;1320.915;Zone GRTgaz
29/09/2023;Auvergne-Rhône-Alpes;1424.369;Zone GRTgaz
23/10/2020;Auvergne-Rhône-Alpes;310.175;Zone GRTgaz
23/09/2024;Auvergne-Rhône-Alpes;1868.0633694;Zone GRTgaz
23/07/2024;Auvergne-Rhône-Alpes;1814.9195537999997;Zone GRTgaz
12/10/2018;Auvergne-Rhône-Alpes;146.722;Zone GRTgaz
12/09/2016;Auvergne-Rhône-Alpes;40.93099999999999;Zone GRTgaz
18/02/2023;Auvergne-Rhône-Alpes;1426.928;Zone GRTgaz
13/09/2021;Auvergne-Rhône-Alpes;540.541;Zone GRTgaz
12/03/2021;Auvergne-Rhône-Alpes;417.662;Zone GRTgaz
16/03/2023;Auvergne-Rhône-Alpes;1338.366;Zone GRTgaz
07/07/2017;Auvergne-Rhône-Alpes;70.551;Zone GRTgaz
01/08/2024;Auvergne-Rhône-Alpes;1789.4976282;Zone GRTgaz
22/09/2019;Auvergne-Rhône-Alpes;180.507;Zone GRTgaz
17/08/2023;Auvergne-Rhône-Alpes;1257.719;Zone GRTgaz
27/09/2024;Auvergne-Rhône-Alpes;1828.2551363999999;Zone GRTgaz
31/12/2023;Auvergne-Rhône-Alpes;1487.318;Zone GRTgaz
16/09/2022;Auvergne-Rhône-Alpes;1110.355;Zone GRTgaz
28/08/2020;Auvergne-Rhône-Alpes;302.113;Zone GRTgaz
05/07/2018;Auvergne-Rhône-Alpes;142.672;Zone GRTgaz
25/09/2023;Auvergne-Rhône-Alpes;1376.573;Zone GRTgaz
05/01/2020;Auvergne-Rhône-Alpes;245.075;Zone GRTgaz
15/02/2023;Auvergne-Rhône-Alpes;1406.076;Zone GRTgaz
23/07/2021;Auvergne-Rhône-Alpes;497.042;Zone GRTgaz
21/08/2023;Auvergne-Rhône-Alpes;1213.66;Zone GRTgaz
07/05/2019;Auvergne-Rhône-Alpes;184.851;Zone GRTgaz
17/06/2022;Auvergne-Rhône-Alpes;1035.176;Zone GRTgaz
14/10/2023;Auvergne-Rhône-Alpes;1471.663;Zone GRTgaz
06/07/2020;Auvergne-Rhône-Alpes;263.08899999999994;Zone GRTgaz
23/11/2023;Auvergne-Rhône-Alpes;1498.388;Zone GRTgaz
10/03/2022;Auvergne-Rhône-Alpes;945.771;Zone GRTgaz
13/12/2019;Auvergne-Rhône-Alpes;269.861;Zone GRTgaz
11/01/2023;Auvergne-Rhône-Alpes;1285.365;Zone GRTgaz
02/09/2024;Auvergne-Rhône-Alpes;1829.785104;Zone GRTgaz
09/12/2020;Auvergne-Rhône-Alpes;355.72;Zone GRTgaz
07/06/2018;Auvergne-Rhône-Alpes;158.815;Zone GRTgaz
10/08/2023;Auvergne-Rhône-Alpes;1301.366;Zone GRTgaz
03/09/2020;Auvergne-Rhône-Alpes;290.222;Zone GRTgaz
26/10/2019;Auvergne-Rhône-Alpes;232.814;Zone GRTgaz
01/04/2019;Auvergne-Rhône-Alpes;160.815;Zone GRTgaz
25/04/2022;Auvergne-Rhône-Alpes;1080.912;Zone GRTgaz
27/05/2019;Auvergne-Rhône-Alpes;177.988;Zone GRTgaz
08/03/2021;Auvergne-Rhône-Alpes;417.761;Zone GRTgaz
10/07/2022;Auvergne-Rhône-Alpes;975.55;Zone GRTgaz
23/04/2020;Auvergne-Rhône-Alpes;295.496;Zone GRTgaz
22/09/2024;Auvergne-Rhône-Alpes;1808.1570167999998;Zone GRTgaz
07/06/2020;Auvergne-Rhône-Alpes;275.985;Zone GRTgaz
05/09/2022;Auvergne-Rhône-Alpes;1043.573;Zone GRTgaz
12/08/2022;Auvergne-Rhône-Alpes;1019.265;Zone GRTgaz
19/02/2020;Auvergne-Rhône-Alpes;308.534;Zone GRTgaz
06/10/2021;Auvergne-Rhône-Alpes;533.925;Zone GRTgaz
12/02/2020;Auvergne-Rhône-Alpes;272.774;Zone GRTgaz
12/01/2023;Auvergne-Rhône-Alpes;1290.356;Zone GRTgaz
23/01/2018;Auvergne-Rhône-Alpes;109.662;Zone GRTgaz
04/11/2021;Auvergne-Rhône-Alpes;739.154;Zone GRTgaz
12/05/2019;Auvergne-Rhône-Alpes;175.118;Zone GRTgaz
14/05/2018;Auvergne-Rhône-Alpes;138.627;Zone GRTgaz
19/07/2021;Auvergne-Rhône-Alpes;463.219;Zone GRTgaz
18/12/2022;Auvergne-Rhône-Alpes;1134.056;Zone GRTgaz
05/04/2018;Auvergne-Rhône-Alpes;129.861;Zone GRTgaz
08/07/2021;Auvergne-Rhône-Alpes;508.874;Zone GRTgaz
11/04/2021;Auvergne-Rhône-Alpes;426.562;Zone GRTgaz
13/01/2022;Auvergne-Rhône-Alpes;716.6;Zone GRTgaz
12/11/2022;Auvergne-Rhône-Alpes;1094.766;Zone GRTgaz
30/10/2020;Auvergne-Rhône-Alpes;338.769;Zone GRTgaz
26/05/2021;Auvergne-Rhône-Alpes;435.393;Zone GRTgaz
08/12/2017;Auvergne-Rhône-Alpes;73.311;Zone GRTgaz
23/04/2019;Auvergne-Rhône-Alpes;179.38;Zone GRTgaz
27/01/2017;Auvergne-Rhône-Alpes;94.517;Zone GRTgaz
10/09/2019;Auvergne-Rhône-Alpes;171.387;Zone GRTgaz
18/12/2021;Auvergne-Rhône-Alpes;831.863;Zone GRTgaz
14/10/2017;Auvergne-Rhône-Alpes;96.296;Zone GRTgaz
06/08/2017;Auvergne-Rhône-Alpes;98.89499999999998;Zone GRTgaz
25/05/2018;Auvergne-Rhône-Alpes;135.708;Zone GRTgaz
21/06/2017;Auvergne-Rhône-Alpes;82.624;Zone GRTgaz
27/09/2019;Auvergne-Rhône-Alpes;220.131;Zone GRTgaz
15/02/2017;Auvergne-Rhône-Alpes;81.031;Zone GRTgaz
15/07/2017;Auvergne-Rhône-Alpes;102.50599999999999;Zone GRTgaz
27/02/2017;Auvergne-Rhône-Alpes;81.599;Zone GRTgaz
04/12/2017;Auvergne-Rhône-Alpes;70.198;Zone GRTgaz
18/09/2023;Auvergne-Rhône-Alpes;4.4956584;Zone Teréga
23/09/2023;Auvergne-Rhône-Alpes;5.3398476;Zone Teréga
26/09/2023;Auvergne-Rhône-Alpes;4.2620526;Zone Teréga
19/10/2023;Auvergne-Rhône-Alpes;5.0751612;Zone Teréga
31/10/2023;Auvergne-Rhône-Alpes;5.439105;Zone Teréga
18/11/2023;Auvergne-Rhône-Alpes;2.3069826;Zone Teréga
09/12/2023;Auvergne-Rhône-Alpes;4.4836272;Zone Teréga
01/01/2024;Auvergne-Rhône-Alpes;1.869849;Zone Teréga
11/01/2024;Auvergne-Rhône-Alpes;5.7138174;Zone Teréga
01/04/2024;Auvergne-Rhône-Alpes;5.6055366;Zone Teréga
02/04/2024;Auvergne-Rhône-Alpes;6.587082;Zone Teréga
09/06/2023;Auvergne-Rhône-Alpes;1357.101;Zone GRTgaz
12/05/2024;Auvergne-Rhône-Alpes;2.6037522;Zone Teréga
23/05/2024;Auvergne-Rhône-Alpes;7.5365442;Zone Teréga
27/05/2024;Auvergne-Rhône-Alpes;5.7278538;Zone Teréga
11/06/2024;Auvergne-Rhône-Alpes;7.4372868;Zone Teréga
12/12/2023;Auvergne-Rhône-Alpes;3.032865;Zone Teréga
02/01/2024;Auvergne-Rhône-Alpes;2.9045322;Zone Teréga
03/01/2024;Auvergne-Rhône-Alpes;5.2626474;Zone Teréga
08/01/2024;Auvergne-Rhône-Alpes;2.9747142;Zone Teréga
