annee;nom_iris;code_iris;type_iris;nom_commune;code_commune;domaine_de_tension;nb_sites_photovoltaique_enedis;energie_produite_annuelle_photovoltaique_enedis_mwh;nb_sites_eolien_enedis;energie_produite_annuelle_eolien_enedis_mwh;nb_sites_hydraulique_enedis;energie_produite_annuelle_hydraulique_enedis_mwh;nb_sites_bio_energie_enedis;energie_produite_annuelle_bio_energie_enedis_mwh;nb_sites_cogeneration_enedis;energie_produite_annuelle_cogeneration_enedis_mwh;nb_sites_autres_filieres_enedis;energie_produite_annuelle_autres_filieres_enedis_mwh;gid
2020;Einstein-Salengro;692660601;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1933
2021;Einstein-Salengro;692660601;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1934
2022;Einstein-Salengro;692660601;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1935
2023;Einstein-Salengro;692660601;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1936
2015;Buers-Est;692660701;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1937
2016;Buers-Est;692660701;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1938
2017;Buers-Est;692660701;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1939
2018;Buers-Est;692660701;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1940
2019;Buers Est;692660701;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1941
2020;Buers Est;692660701;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1942
2021;Buers Est;692660701;H;Villeurbanne;69266;BT <= 36 kVA;10;18,953;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1943
2022;Buers Est;692660701;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1944
2023;Buers Est;692660701;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1945
2015;Buers-Nord;692660702;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1946
2016;Buers-Nord;692660702;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1947
2017;Buers-Nord;692660702;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1948
2018;Buers-Nord;692660702;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1949
2019;Buers Nord;692660702;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1950
2020;Buers Nord;692660702;H;Villeurbanne;69266;BT <= 36 kVA;10;20,58538057261122;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1951
2020;Buers Nord;692660702;H;Villeurbanne;69266;BT > 36 kVA;1;40,406;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1952
2021;Buers Nord;692660702;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1953
2021;Buers Nord;692660702;H;Villeurbanne;69266;BT > 36 kVA;1;35,695;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1954
2022;Buers Nord;692660702;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1955
2022;Buers Nord;692660702;H;Villeurbanne;69266;BT > 36 kVA;1;35,368;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1956
2023;Buers Nord;692660702;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1957
2023;Buers Nord;692660702;H;Villeurbanne;69266;BT > 36 kVA;1;32,508;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1958
2015;Buers-Sud;692660703;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1959
2016;Buers-Sud;692660703;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1960
2017;Buers-Sud;692660703;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1961
2018;Buers-Sud;692660703;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1962
2019;Buers Sud;692660703;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1963
2020;Buers Sud;692660703;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1964
2021;Buers Sud;692660703;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1965
2022;Buers Sud;692660703;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1966
2023;Buers Sud;692660703;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1967
2015;Saint-Jean;692660801;H;Villeurbanne;69266;BT <= 36 kVA;12;66,32364111268458;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1968
2016;Saint-Jean;692660801;H;Villeurbanne;69266;BT <= 36 kVA;16;97,82724910788552;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1969
2017;Saint-Jean;692660801;H;Villeurbanne;69266;BT <= 36 kVA;16;92,93;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1970
2018;Saint-Jean;692660801;H;Villeurbanne;69266;BT <= 36 kVA;16;79,48248964660436;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1971
2019;Saint-Jean;692660801;H;Villeurbanne;69266;BT <= 36 kVA;16;106,57767445109144;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1972
2020;Saint-Jean;692660801;H;Villeurbanne;69266;BT <= 36 kVA;18;169,38498743509714;0;0,0;0;0,0;0;0,0;0;0,0;;;1973
2021;Saint-Jean;692660801;H;Villeurbanne;69266;BT <= 36 kVA;20;101,801;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1974
2022;Saint-Jean;692660801;H;Villeurbanne;69266;BT <= 36 kVA;19;112,248;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1975
2023;Saint-Jean;692660801;H;Villeurbanne;69266;BT <= 36 kVA;22;110,63;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1976
2023;Saint-Jean;692660801;H;Villeurbanne;69266;BT > 36 kVA;1;111,942;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1977
2015;Poulettes-Nord;692660901;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1978
2016;Poulettes-Nord;692660901;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1979
2017;Poulettes-Nord;692660901;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1980
2018;Poulettes-Nord;692660901;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1981
2019;Poulettes-Nord;692660901;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1982
2020;Poulettes Nord;692660901;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1983
2021;Poulettes Nord;692660901;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1984
2022;Poulettes Nord;692660901;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1985
2023;Poulettes Nord;692660901;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1986
2015;Les-Poulettes;692660902;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1987
2016;Les-Poulettes;692660902;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1988
2017;Les-Poulettes;692660902;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1989
2018;Les-Poulettes;692660902;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1990
2019;Les Poulettes;692660902;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1991
2020;Les Poulettes;692660902;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1992
2021;Les Poulettes;692660902;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1993
2022;Les Poulettes;692660902;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1994
2023;Les Poulettes;692660902;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1995
2015;Chateau-Gaillard;692660903;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1996
2016;Chateau-Gaillard;692660903;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1997
2017;Chateau-Gaillard;692660903;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1998
2018;Chateau-Gaillard;692660903;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1999
2019;Château Gaillard;692660903;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2000
2020;Château Gaillard;692660903;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2001
2021;Château Gaillard;692660903;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2002
2022;Château Gaillard;692660903;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2003
2023;Château Gaillard;692660903;H;Villeurbanne;69266;BT <= 36 kVA;11;23,989;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2004
2015;Gratte-Ciel;692661101;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2005
2016;Gratte-Ciel;692661101;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2006
2017;Gratte-Ciel;692661101;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2007
2018;Gratte-Ciel;692661101;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2008
2019;Gratte-Ciel;692661101;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2009
2020;Gratte-Ciel;692661101;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2010
2021;Gratte-Ciel;692661101;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2011
2022;Gratte-Ciel;692661101;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2012
2023;Gratte-Ciel;692661101;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2013
2015;Republique;692661201;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2014
2016;Republique;692661201;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2015
2017;Republique;692661201;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2016
2018;République;692661201;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2017
2019;République;692661201;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2018
2020;République;692661201;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2019
2021;République;692661201;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2020
2022;République;692661201;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2021
2023;République;692661201;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2022
2023;Albert Thomas;692661202;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2023
2015;Tolstoi-Nord;692661205;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2024
2016;Tolstoi-Nord;692661205;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2025
2017;Tolstoi-Nord;692661205;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2026
2018;Tolstoi-Nord;692661205;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2027
2019;Tolstoi-Nord;692661205;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2028
2020;Tolstoï Nord;692661205;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2029
2021;Tolstoï Nord;692661205;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2030
2022;Tolstoï Nord;692661205;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2031
2023;Tolstoï Nord;692661205;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2032
2015;Tolstoi-Sud;692661301;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2033
2016;Tolstoi-Sud;692661301;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2034
2017;Tolstoi-Sud;692661301;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2035
2018;Tolstoi-Sud;692661301;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2036
2019;Tolstoi-Sud;692661301;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2037
2020;Tolstoï Sud;692661301;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2038
2021;Tolstoï Sud;692661301;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2039
2022;Tolstoï Sud;692661301;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2040
2023;Tolstoï Sud;692661301;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2041
2017;Ferrandiere;692661302;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2042
2018;Ferrandiere;692661302;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2043
2019;Ferrandière;692661302;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2044
2020;Ferrandière;692661302;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2045
2021;Ferrandière;692661302;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2046
2022;Ferrandière;692661302;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2047
2023;Ferrandière;692661302;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2048
2015;Maisons-Neuves;692661303;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2049
2016;Maisons-Neuves;692661303;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2050
2017;Maisons-Neuves;692661303;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2051
2018;Maisons-Neuves;692661303;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2052
2019;Maisons-Neuves;692661303;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2053
2020;Maisons Neuves;692661303;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2054
2021;Maisons Neuves;692661303;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2055
2022;Maisons Neuves;692661303;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2056
2023;Maisons Neuves;692661303;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2057
2021;Droits de l'Homme;692661401;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2058
2022;Droits de l'Homme;692661401;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2059
2023;Droits de l'Homme;692661401;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2060
2021;Damidot;692661402;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2061
2022;Damidot;692661402;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2062
2023;Damidot;692661402;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2063
2015;Perraliere;692661403;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2064
2015;Perraliere;692661403;H;Villeurbanne;69266;HTA;0;0,0;0;0,0;0;0,0;0;0,0;1;6010,325;0;0,0;2065
2016;Perraliere;692661403;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2066
2016;Perraliere;692661403;H;Villeurbanne;69266;HTA;0;0,0;0;0,0;0;0,0;0;0,0;1;6185,189;0;0,0;2067
2017;Perraliere;692661403;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2068
2017;Perraliere;692661403;H;Villeurbanne;69266;HTA;0;0,0;0;0,0;0;0,0;0;0,0;1;5665,971;0;0,0;2069
2018;Perraliere;692661403;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2070
2018;Perraliere;692661403;H;Villeurbanne;69266;HTA;0;0,0;0;0,0;0;0,0;0;0,0;1;6178,368833333333;0;0,0;2071
2019;Perraliere;692661403;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2072
2020;Perralière;692661403;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2073
2021;Perralière;692661403;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2074
2022;Perralière;692661403;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2075
2023;Perralière;692661403;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2076
2015;Pierre-Cacard;692661404;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2077
2016;Pierre-Cacard;692661404;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2078
2017;Pierre-Cacard;692661404;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2079
2018;Pierre-Cacard;692661404;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2080
2019;Pierre-Cacard;692661404;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2081
2020;Pierre Cacard;692661404;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2082
2021;Pierre Cacard;692661404;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2083
2022;Pierre Cacard;692661404;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2084
2023;Pierre Cacard;692661404;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2085
2015;Grandclément-Blum;692661501;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2086
2016;Grandclément-Blum;692661501;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2087
2017;Grandclément-Blum;692661501;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2088
2018;Grandclément-Blum;692661501;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2089
2019;Grandclément-Blum;692661501;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2090
2020;Grandclément-Blum;692661501;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2091
2021;Grandclément-Blum;692661501;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2092
2022;Grandclément-Blum;692661501;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2093
2023;Grandclément-Blum;692661501;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2094
2017;Genas;692661502;H;Villeurbanne;69266;BT > 36 kVA;1;94,012;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2095
2018;Genas;692661502;H;Villeurbanne;69266;BT > 36 kVA;1;93,03156238412626;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2096
2019;Genas;692661502;H;Villeurbanne;69266;BT > 36 kVA;1;90,688;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2097
2020;Genas;692661502;H;Villeurbanne;69266;BT > 36 kVA;1;82,651;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2098
2021;Genas;692661502;H;Villeurbanne;69266;BT > 36 kVA;1;79,042;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2099
2022;Genas;692661502;H;Villeurbanne;69266;BT > 36 kVA;1;81,05;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2100
2023;Genas;692661502;H;Villeurbanne;69266;BT > 36 kVA;1;76,702;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2101
2015;Grandclément;692661503;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2102
2016;Grandclément;692661503;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2103
2017;Grandclément;692661503;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2104
2018;Grandclément;692661503;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2105
2019;Grandclément;692661503;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2106
2020;Grandclément;692661503;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2107
2021;Grandclément;692661503;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2108
2022;Grandclément;692661503;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2109
2023;Grandclément;692661503;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2110
2015;Cusset-Ouest;692661601;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2111
2016;Cusset-Ouest;692661601;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2112
2017;Cusset-Ouest;692661601;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2113
2018;Cusset-Ouest;692661601;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2114
2019;Cusset-Ouest;692661601;H;Villeurbanne;69266;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2115
